pm_full,pm_last,household_id,household_position,actual_date,contact_method,owner_full,owner_last
Fundraiser B,B,10583,PR,3/22/2004,Phone Call,Other Fundraiser,Other
Fundraiser B,B,10583,PR,12/20/2003,Action,Other Fundraiser,Other
Fundraiser B,B,10583,PR,11/7/2003,Phone Call,Other Fundraiser,Other
Fundraiser B,B,10583,PR,10/10/2003,Mail,Other Fundraiser,Other
Fundraiser B,B,10583,PR,10/2/2003,Personal Visit,Other Fundraiser,Other
Fundraiser B,B,10583,PR,12/19/2002,Mail,Other Fundraiser,Other
Fundraiser B,B,10583,PR,5/4/2000,Phone Call,Other Fundraiser,Other
Fundraiser B,B,10583,PR,12/16/1998,Phone Call,Other Fundraiser,Other
Fundraiser B,B,10583,PR,6/27/1997,Action,Other Fundraiser,Other
Fundraiser B,B,10583,PR,1/15/1997,Mail,Other Fundraiser,Other
Fundraiser B,B,10583,PR,3/8/1996,Action,Other Fundraiser,Other
Fundraiser H,H,10584,PR,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,4/21/2014,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,2/28/2014,E-mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,12/27/2013,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,6/1/2013,E-mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,5/31/2013,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,2/18/2013,Event,Other Fundraiser,Other
Fundraiser H,H,10584,PR,2/15/2013,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,9/24/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,8/20/2009,E-mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,8/20/2009,E-mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,5/15/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,5/5/2009,E-mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,5/1/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,4/28/2009,E-mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,3/19/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,2/17/2009,E-mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,1/30/2009,E-mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,9/10/2008,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,8/4/2008,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,6/24/2008,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10584,PR,9/24/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,9/28/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,10/28/1999,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10584,PR,11/19/1998,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,4/6/1998,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,11/19/1997,Action,Other Fundraiser,Other
Fundraiser H,H,10584,PR,6/4/1997,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,2/5/1997,Mail,Other Fundraiser,Other
Fundraiser H,H,10584,PR,11/22/1996,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/25/2019,Mail,Fundraiser G,G
Fundraiser G,G,10585,SP,10/15/2019,Mail,Fundraiser G,G
Fundraiser G,G,10585,PR,9/5/2019,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,6/11/2019,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/20/2019,Mail,Fundraiser G,G
Fundraiser G,G,10585,PR,2/28/2019,Invitation,Fundraiser G,G
Fundraiser G,G,10585,PR,2/6/2019,Mail,Fundraiser G,G
Fundraiser G,G,10585,PR,10/26/2018,Mail,Fundraiser G,G
Fundraiser G,G,10585,PR,8/20/2018,Personal Visit,Fundraiser G,G
Fundraiser G,G,10585,PR,5/30/2018,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,5/30/2018,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/25/2018,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/25/2018,E-mail,Fundraiser G,G
Fundraiser G,G,10585,PR,1/19/2018,Personal Visit,Fundraiser G,G
Fundraiser G,G,10585,PR,1/19/2018,Personal Visit,Fundraiser G,G
Fundraiser G,G,10585,PR,11/13/2017,Event,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/4/2017,SMU Event,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/21/2017,Invitation,Other Fundraiser,Other
Fundraiser G,G,10585,SP,9/21/2017,Invitation,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/7/2017,SMU Event,Other Fundraiser,Other
Fundraiser G,G,10585,PR,8/7/2017,SMU Event,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/10/2017,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/17/2017,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/6/2017,Invitation,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/9/2016,Event,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/4/2016,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10585,SP,9/30/2015,Invitation,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/11/2015,,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/10/2015,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/30/2014,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,8/1/2014,Mail,Fundraiser B,B
Fundraiser G,G,10585,PR,7/29/2014,Personal Visit,Fundraiser B,B
Fundraiser G,G,10585,PR,7/9/2014,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,6/12/2014,Event,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/1/2013,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,6/1/2013,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,5/31/2013,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/27/2013,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/24/2013,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,8/29/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,8/29/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,6/1/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,6/1/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/18/2012,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser G,G,10585,PR,2/24/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,2/24/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,1/6/2012,Task,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/20/2011,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10585,SP,11/16/2011,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,SP,9/12/2011,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,SP,9/7/2011,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,6/30/2011,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,6/1/2011,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,3/30/2011,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,2/28/2011,Internal Meeting,Fundraiser B,B
Fundraiser G,G,10585,PR,2/14/2011,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/20/2010,Mail,Fundraiser B,B
Fundraiser G,G,10585,PR,12/17/2010,E-mail,Fundraiser B,B
Fundraiser G,G,10585,SP,11/16/2010,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/15/2010,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/5/2010,E-mail,Fundraiser B,B
Fundraiser G,G,10585,PR,10/29/2010,,Fundraiser B,B
Fundraiser G,G,10585,SP,8/23/2010,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,7/20/2010,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,SP,7/16/2010,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/12/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,10/12/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,8/20/2009,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,8/6/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,8/6/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,6/30/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,6/9/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,6/9/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/5/2009,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/28/2009,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,3/19/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,3/19/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,2/24/2009,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,SP,2/9/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/11/2008,Casual Interaction,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/24/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,9/24/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/23/2008,E-mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,8/6/2008,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10585,PR,7/28/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,7/28/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,6/11/2008,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/9/2008,Event,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/11/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,4/11/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/9/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/4/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,4/4/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,2/29/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/31/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/15/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/12/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,9/12/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/7/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,9/7/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,8/21/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,8/21/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/30/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/11/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/15/2006,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/28/2006,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,6/13/2006,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/12/2006,Action,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/20/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/7/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,12/7/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/3/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,11/3/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,7/29/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,7/29/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,6/30/2005,Action,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/23/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/23/2005,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/17/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/8/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/4/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,3/18/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,3/11/2005,Action,Other Fundraiser,Other
Fundraiser G,G,10585,PR,3/10/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,2/25/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/26/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/20/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/20/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/10/2004,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/9/2004,Action,Other Fundraiser,Other
Fundraiser G,G,10585,SP,12/9/2004,Action,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/5/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/30/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/4/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/6/2004,Action,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/5/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/20/2004,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/14/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,8/2/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,7/13/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,3/19/2004,Action,Other Fundraiser,Other
Fundraiser G,G,10585,SP,2/9/2004,Action,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/15/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/12/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/29/2003,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/21/2003,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/9/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,10/9/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/22/2003,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/22/2003,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,8/28/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,7/22/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,6/6/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/20/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/5/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/21/2003,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/8/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/23/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/23/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/13/2003,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/13/2003,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/13/2003,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,12/20/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,11/20/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/14/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/14/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/9/2002,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10585,PR,9/9/2002,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,8/7/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,SP,7/30/2002,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,7/16/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/23/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/21/2002,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10585,PR,10/9/2001,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,2/5/2001,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/31/2001,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser G,G,10585,PR,5/14/1999,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser G,G,10585,PR,4/16/1999,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,2/1/1999,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,1/15/1999,Mail,Other Fundraiser,Other
Fundraiser G,G,10585,PR,3/11/1998,Phone Call,Other Fundraiser,Other
Fundraiser E,E,10586,PR,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser E,E,10586,PR,9/10/2013,Task,Other Fundraiser,Other
Fundraiser E,E,10586,PR,8/10/2009,Phone Call,Other Fundraiser,Other
Fundraiser E,E,10586,PR,5/5/2009,E-mail,Other Fundraiser,Other
Fundraiser E,E,10586,PR,4/28/2009,E-mail,Other Fundraiser,Other
Fundraiser E,E,10586,PR,4/15/2009,Mail,Other Fundraiser,Other
Fundraiser E,E,10586,PR,4/27/2007,Mail,Other Fundraiser,Other
Fundraiser E,E,10586,PR,1/28/1998,Mail,Other Fundraiser,Other
Fundraiser E,E,10586,PR,6/30/1997,Action,Other Fundraiser,Other
Fundraiser E,E,10586,PR,3/5/1997,Phone Call,Other Fundraiser,Other
Fundraiser E,E,10586,PR,10/30/1996,Phone Call,Other Fundraiser,Other
Fundraiser E,E,10586,PR,9/3/1996,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser E,E,10586,PR,6/19/1996,Phone Call,Other Fundraiser,Other
Fundraiser E,E,10586,PR,5/6/1996,Mail,Other Fundraiser,Other
Fundraiser E,E,10586,PR,12/18/1995,Mail,Other Fundraiser,Other
Fundraiser E,E,10586,PR,7/14/1995,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser G,G,10587,PR,11/25/2019,Mail,Fundraiser G,G
Fundraiser G,G,10587,SP,7/3/2019,Task,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/11/2019,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,5/21/2019,Mail,Fundraiser G,G
Fundraiser G,G,10587,PR,5/20/2019,Mail,Fundraiser G,G
Fundraiser G,G,10587,SP,1/15/2019,Mail,Fundraiser G,G
Fundraiser G,G,10587,PR,11/29/2018,,Fundraiser G,G
Fundraiser G,G,10587,PR,11/29/2018,Phone Call,Fundraiser G,G
Fundraiser G,G,10587,PR,5/25/2018,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,5/25/2016,E-mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,4/20/2015,E-mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,4/4/2014,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10587,PR,11/22/2013,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,SP,11/22/2013,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,11/13/2013,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/1/2013,E-mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,5/31/2013,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,4/8/2013,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,11/15/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,2/24/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,10/15/2011,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,10/11/2011,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10587,PR,4/25/2011,E-mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,3/30/2011,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,3/25/2011,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10587,PR,2/9/2011,E-mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,1/27/2011,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10587,PR,11/15/2010,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,12/31/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,11/5/2009,Endowment Report,Other Fundraiser,Other
Fundraiser G,G,10587,PR,12/19/2008,Endowment Report,Other Fundraiser,Other
Fundraiser G,G,10587,PR,12/15/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,2/26/2008,Action,Other Fundraiser,Other
Fundraiser G,G,10587,PR,12/19/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,3/31/2007,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10587,PR,3/31/2007,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10587,PR,2/26/2007,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10587,PR,2/23/2007,Action,Other Fundraiser,Other
Fundraiser G,G,10587,PR,10/31/2006,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10587,PR,1/30/2006,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10587,PR,1/17/2006,Endowment Report,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/24/2005,Action,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/6/2005,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/3/2005,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10587,PR,5/20/2005,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/22/2004,Action,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/14/2004,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/7/2004,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10587,PR,5/13/2003,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,9/23/2002,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10587,PR,8/20/2002,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10587,PR,7/11/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/5/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,6/3/2002,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,12/7/2000,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,12/4/2000,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,12/4/2000,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,8/31/2000,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,7/2/1998,Action,Other Fundraiser,Other
Fundraiser G,G,10587,PR,11/20/1997,Mail,Other Fundraiser,Other
Fundraiser G,G,10587,PR,4/28/1997,Mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,12/9/2019,E-mail,Fundraiser C,C
Fundraiser C,C,10588,PR,12/6/2019,SMU Event,Other Fundraiser,Other
Fundraiser C,C,10588,SP,12/6/2019,SMU Event,Other Fundraiser,Other
Fundraiser C,C,10588,PR,11/26/2019,E-mail,Fundraiser C,C
Fundraiser C,C,10588,PR,11/22/2019,E-mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,11/21/2019,Phone Call,Fundraiser C,C
Fundraiser C,C,10588,PR,11/13/2019,E-mail,Fundraiser C,C
Fundraiser C,C,10588,SP,11/13/2019,E-mail,Fundraiser C,C
Fundraiser C,C,10588,PR,11/12/2019,E-mail,Fundraiser C,C
Fundraiser C,C,10588,SP,11/12/2019,E-mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,11/5/2019,Mail,Other Fundraiser,Other
Fundraiser C,C,10588,SP,11/5/2019,Mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,12/11/2018,SMU Event,Other Fundraiser,Other
Fundraiser C,C,10588,SP,12/11/2018,SMU Event,Other Fundraiser,Other
Fundraiser C,C,10588,PR,10/30/2018,Mail,Other Fundraiser,Other
Fundraiser C,C,10588,SP,10/30/2018,Mail,Other Fundraiser,Other
Fundraiser C,C,10588,SP,11/2/2017,Mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,1/24/2017,Personal Visit,Other Fundraiser,Other
Fundraiser C,C,10588,PR,1/12/2017,E-mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,1/4/2017,E-mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,12/8/2016,Personal Visit,Other Fundraiser,Other
Fundraiser C,C,10588,PR,12/8/2016,SMU Event,Other Fundraiser,Other
Fundraiser C,C,10588,SP,12/8/2016,SMU Event,Other Fundraiser,Other
Fundraiser C,C,10588,PR,11/1/2016,Mail,Other Fundraiser,Other
Fundraiser C,C,10588,SP,11/1/2016,Mail,Other Fundraiser,Other
Fundraiser C,C,10588,SP,4/28/2016,E-mail,Other Fundraiser,Other
Fundraiser C,C,10588,SP,3/15/2016,E-mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,12/7/2015,E-mail,Other Fundraiser,Other
Fundraiser C,C,10588,SP,12/18/2014,Event,Other Fundraiser,Other
Fundraiser C,C,10588,PR,11/26/2013,Event,Other Fundraiser,Other
Fundraiser C,C,10588,PR,12/13/2012,Event,Other Fundraiser,Other
Fundraiser C,C,10588,SP,12/13/2012,Event,Other Fundraiser,Other
Fundraiser C,C,10588,PR,10/21/2012,Phone Call,Other Fundraiser,Other
Fundraiser C,C,10588,PR,2/7/2012,Phone Call,Other Fundraiser,Other
Fundraiser C,C,10588,PR,9/18/2009,Mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,9/9/2009,Personal Visit,Other Fundraiser,Other
Fundraiser C,C,10588,PR,8/24/2009,E-mail,Other Fundraiser,Other
Fundraiser C,C,10588,PR,6/11/2009,Event,Other Fundraiser,Other
Fundraiser C,C,10588,PR,,E-mail,Other Fundraiser,Other
Fundraiser C,C,10589,PR,11/25/2019,Mail,Fundraiser C,C
Fundraiser C,C,10589,PR,3/4/2019,Internal Meeting,Other Fundraiser,Other
Fundraiser C,C,10589,PR,1/18/2019,Mail,Other Fundraiser,Other
Fundraiser C,C,10589,PR,11/26/2018,Mail,Other Fundraiser,Other
